# ailc-osv-snapshot	generated_at=2026-08-03	count=59902
# поля: id	ecosystem	package	introduced	fixed	severity	summary
# источник: официальные выгрузки OSV.dev, сборка tools/update-osv.py, записи о вредоносных пакетах (MAL-*) исключены
CVE-2020-15522	Maven	org.bouncycastle:bcprov-jdk15on	0	1.66	MEDIUM	Timing based private key exposure in Bouncy Castle
CVE-2020-26939	Maven	org.bouncycastle:bcprov-jdk15on	0	1.61	MEDIUM	Observable Differences in Behavior to Error Inputs in Bouncy Castle
CVE-2020-28052	Maven	org.bouncycastle:bcprov-jdk15on	1.65	1.67	HIGH	Logic error in Legion of the Bouncy Castle BC Java
CVE-2024-29857	Maven	org.bouncycastle:bcprov-jdk15on	0	1.78	MEDIUM	Bouncy Castle certificate parsing issues cause high CPU usage during parameter evaluation.
CVE-2024-30171	Maven	org.bouncycastle:bcprov-jdk15on	0	1.78	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-34447	Maven	org.bouncycastle:bcprov-jdk15on	1.61	1.78	MEDIUM	Bouncy Castle Java Cryptography API vulnerable to DNS poisoning
CVE-2020-15522	Maven	org.bouncycastle:bcprov-jdk15to18	0	1.66	MEDIUM	Timing based private key exposure in Bouncy Castle
CVE-2020-26939	Maven	org.bouncycastle:bcprov-jdk15to18	0	1.61	MEDIUM	Observable Differences in Behavior to Error Inputs in Bouncy Castle
CVE-2020-28052	Maven	org.bouncycastle:bcprov-jdk15to18	1.65	1.67	HIGH	Logic error in Legion of the Bouncy Castle BC Java
CVE-2023-33201	Maven	org.bouncycastle:bcprov-jdk15to18	0	1.74	MEDIUM	Bouncy Castle For Java LDAP injection vulnerability
CVE-2023-33202	Maven	org.bouncycastle:bcprov-jdk15to18	0	1.73	MEDIUM	Bouncy Castle Denial of Service (DoS)
CVE-2024-29857	Maven	org.bouncycastle:bcprov-jdk15to18	0	1.78	MEDIUM	Bouncy Castle certificate parsing issues cause high CPU usage during parameter evaluation.
CVE-2024-30171	Maven	org.bouncycastle:bcprov-jdk15to18	0	1.78	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-30172	Maven	org.bouncycastle:bcprov-jdk15to18	1.73	1.78	MEDIUM	Bouncy Castle crafted signature and public key can be used to trigger an infinite loop
CVE-2024-34447	Maven	org.bouncycastle:bcprov-jdk15to18	1.61	1.78	MEDIUM	Bouncy Castle Java Cryptography API vulnerable to DNS poisoning
CVE-2025-14813	Maven	org.bouncycastle:bcprov-jdk15to18	1.82	1.84	CRITICAL	Bouncy Castle for Java GOST 28147 CTR mode reuses keystream after 255 blocks
CVE-2025-8885	Maven	org.bouncycastle:bcprov-jdk15to18	1.0	1.78	MEDIUM	Bouncy Castle for Java on All (API modules) allows Excessive Allocation
CVE-2026-0636	Maven	org.bouncycastle:bcprov-jdk15to18	1.74	1.84	MEDIUM	Bouncy Castle has an LDAP injection
CVE-2026-5598	Maven	org.bouncycastle:bcprov-jdk15to18	1.71	1.80.2	HIGH	Bouncy Castle Has Covert Timing Channel Vulnerability
CVE-2020-15522	Maven	org.bouncycastle:bcprov-jdk16	0	1.66	MEDIUM	Timing based private key exposure in Bouncy Castle
CVE-2020-26939	Maven	org.bouncycastle:bcprov-jdk16	0	1.61	MEDIUM	Observable Differences in Behavior to Error Inputs in Bouncy Castle
CVE-2020-28052	Maven	org.bouncycastle:bcprov-jdk16	1.65	1.67	HIGH	Logic error in Legion of the Bouncy Castle BC Java
CVE-2023-33202	Maven	org.bouncycastle:bcprov-jdk16	0	1.73	MEDIUM	Bouncy Castle Denial of Service (DoS)
CVE-2023-33201	Maven	org.bouncycastle:bcprov-jdk18on	0	1.74	MEDIUM	Bouncy Castle For Java LDAP injection vulnerability
CVE-2023-33202	Maven	org.bouncycastle:bcprov-jdk18on	0	1.73	MEDIUM	Bouncy Castle Denial of Service (DoS)
CVE-2024-29857	Maven	org.bouncycastle:bcprov-jdk18on	0	1.78	MEDIUM	Bouncy Castle certificate parsing issues cause high CPU usage during parameter evaluation.
CVE-2024-30171	Maven	org.bouncycastle:bcprov-jdk18on	0	1.78	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-30172	Maven	org.bouncycastle:bcprov-jdk18on	1.73	1.78	MEDIUM	Bouncy Castle crafted signature and public key can be used to trigger an infinite loop
CVE-2024-34447	Maven	org.bouncycastle:bcprov-jdk18on	1.61	1.78	MEDIUM	Bouncy Castle Java Cryptography API vulnerable to DNS poisoning
CVE-2025-14813	Maven	org.bouncycastle:bcprov-jdk18on	1.59	1.80.2	CRITICAL	Bouncy Castle for Java GOST 28147 CTR mode reuses keystream after 255 blocks
CVE-2025-14813	Maven	org.bouncycastle:bcprov-jdk18on	1.81.0	1.81.1	CRITICAL	Bouncy Castle for Java GOST 28147 CTR mode reuses keystream after 255 blocks
CVE-2025-14813	Maven	org.bouncycastle:bcprov-jdk18on	1.82	1.84	CRITICAL	Bouncy Castle for Java GOST 28147 CTR mode reuses keystream after 255 blocks
CVE-2025-8885	Maven	org.bouncycastle:bcprov-jdk18on	1.0	1.78	MEDIUM	Bouncy Castle for Java on All (API modules) allows Excessive Allocation
CVE-2026-0636	Maven	org.bouncycastle:bcprov-jdk18on	1.74	1.84	MEDIUM	Bouncy Castle has an LDAP injection
CVE-2026-5598	Maven	org.bouncycastle:bcprov-jdk18on	1.82	1.84	HIGH	Bouncy Castle Has Covert Timing Channel Vulnerability
CVE-2024-34447	Maven	org.bouncycastle:bcprov-lts8on	0	2.73.6	MEDIUM	Bouncy Castle Java Cryptography API vulnerable to DNS poisoning
CVE-2026-8149	Maven	org.bouncycastle:bcprov-lts8on	2.73.0	2.73.11	MEDIUM	Bouncy Castle LTS native GCM chunking can cause bad-tag exception on decryption
CVE-2024-30171	Maven	org.bouncycastle:bctls-fips	0	1.0.19	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-34447	Maven	org.bouncycastle:bctls-fips	0	1.0.19	MEDIUM	Bouncy Castle Java Cryptography API vulnerable to DNS poisoning
CVE-2025-9341	Maven	org.bouncycastle:bctls-fips	2.73.7	2.73.8	MEDIUM	Bouncy Castle for Java has Uncontrolled Resource Consumption Vulnerability
CVE-2024-29857	Maven	org.bouncycastle:bctls-jdk14	0	1.78	MEDIUM	Bouncy Castle certificate parsing issues cause high CPU usage during parameter evaluation.
CVE-2024-30171	Maven	org.bouncycastle:bctls-jdk14	0	1.78	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-30172	Maven	org.bouncycastle:bctls-jdk14	1.73	1.78	MEDIUM	Bouncy Castle crafted signature and public key can be used to trigger an infinite loop
CVE-2025-8885	Maven	org.bouncycastle:bctls-jdk14	1.0	1.78	MEDIUM	Bouncy Castle for Java on All (API modules) allows Excessive Allocation
CVE-2024-29857	Maven	org.bouncycastle:bctls-jdk15to18	0	1.78	MEDIUM	Bouncy Castle certificate parsing issues cause high CPU usage during parameter evaluation.
CVE-2024-30171	Maven	org.bouncycastle:bctls-jdk15to18	0	1.78	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-30172	Maven	org.bouncycastle:bctls-jdk15to18	1.73	1.78	MEDIUM	Bouncy Castle crafted signature and public key can be used to trigger an infinite loop
CVE-2025-8885	Maven	org.bouncycastle:bctls-jdk15to18	1.0	1.78	MEDIUM	Bouncy Castle for Java on All (API modules) allows Excessive Allocation
CVE-2024-29857	Maven	org.bouncycastle:bctls-jdk18on	0	1.78	MEDIUM	Bouncy Castle certificate parsing issues cause high CPU usage during parameter evaluation.
CVE-2024-30171	Maven	org.bouncycastle:bctls-jdk18on	0	1.78	MEDIUM	Bouncy Castle affected by timing side-channel for RSA key exchange ("The Marvin Attack")
CVE-2024-30172	Maven	org.bouncycastle:bctls-jdk18on	1.73	1.78	MEDIUM	Bouncy Castle crafted signature and public key can be used to trigger an infinite loop
CVE-2025-8885	Maven	org.bouncycastle:bctls-jdk18on	1.0	1.78	MEDIUM	Bouncy Castle for Java on All (API modules) allows Excessive Allocation
CVE-2023-33725	Maven	org.broadleafcommerce:broadleaf	5.0.0-GA	6.2.7-GA	MEDIUM	Broadleaf vulnerable to Cross-site Scripting
CVE-2021-29425	Maven	org.checkerframework.annotatedlib:commons-io	2.6	2.7	MEDIUM	Path Traversal and Improper Input Validation in Apache Commons IO
CVE-2017-20189	Maven	org.clojure:clojure	0	1.9.0	CRITICAL	Clojure classes can be used to craft a serialized object that runs arbitrary code on deserialization
CVE-2024-22871	Maven	org.clojure:clojure	1.12.0-alpha1	1.12.0-alpha9	HIGH	Reading specially crafted serializable objects from an untrusted source may cause an infinite loop and denial of service
CVE-2024-22871	Maven	org.clojure:clojure	1.7.0	1.11.2	HIGH	Reading specially crafted serializable objects from an untrusted source may cause an infinite loop and denial of service
CVE-2015-3189	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	2.2.5	LOW	Cloud Foundry Runtime has Weak Password Recovery Mechanism for Forgotten Password
CVE-2015-5170	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	2.5.2	HIGH	Cloud Foundry Runtime Cross-Site Request Forgery vulnerability
CVE-2015-5171	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	2.5.2	CRITICAL	Cloud Foundry Runtime Insufficient Session Expiration vulnerability
CVE-2015-5172	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	2.5.2	CRITICAL	Cloud Foundry Runtime has Weak Password Recovery Mechanism for Forgotten Password
CVE-2016-3084	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	3.3.0.1	HIGH	Cloud Foundry UAA reset password vulnerable to brute force attack
CVE-2016-5016	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.3.0.3	MEDIUM	Cloud Foundry vulnerable to Improper Certificate Validation
CVE-2016-5016	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.4.0	3.4.2	MEDIUM	Cloud Foundry vulnerable to Improper Certificate Validation
CVE-2016-6637	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	2.0.0	2.7.4.7	CRITICAL	Cloud Foundry vulnerable to Cross-Site Request Forgery
CVE-2016-6637	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.3.0.5	CRITICAL	Cloud Foundry vulnerable to Cross-Site Request Forgery
CVE-2016-6637	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.4.0	3.4.4	CRITICAL	Cloud Foundry vulnerable to Cross-Site Request Forgery
CVE-2016-6637	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.5.0	3.7.0	CRITICAL	Cloud Foundry vulnerable to Cross-Site Request Forgery
CVE-2017-4960	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	3.9.8	HIGH	Cloud Foundry denial of service vulnerability
CVE-2017-4960	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.10.0	3.12.0	HIGH	Cloud Foundry denial of service vulnerability
CVE-2017-4973	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	2.0.0	2.7.4.14	HIGH	Cloud Foundry UAA Privilege Escalation
CVE-2017-4973	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.6.8	HIGH	Cloud Foundry UAA Privilege Escalation
CVE-2017-4973	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.10.0	3.15.0	HIGH	Cloud Foundry UAA Privilege Escalation
CVE-2017-4973	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.7.0	3.9.10	HIGH	Cloud Foundry UAA Privilege Escalation
CVE-2017-4974	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	2.0.0	2.7.4.15	MEDIUM	Blind SQL Injection with privileged Cloud Foundry UAA endpoints
CVE-2017-4974	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.6.9	MEDIUM	Blind SQL Injection with privileged Cloud Foundry UAA endpoints
CVE-2017-4974	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.10.0	3.16.0	MEDIUM	Blind SQL Injection with privileged Cloud Foundry UAA endpoints
CVE-2017-4974	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.7.0	3.9.11	MEDIUM	Blind SQL Injection with privileged Cloud Foundry UAA endpoints
CVE-2017-4991	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	2.0.0	2.7.4.16	HIGH	Cloud Foundry UAA password reset vulnerability
CVE-2017-4991	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.6.10	HIGH	Cloud Foundry UAA password reset vulnerability
CVE-2017-4991	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.10.0	3.17.0	HIGH	Cloud Foundry UAA password reset vulnerability
CVE-2017-4991	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.7.0	3.9.12	HIGH	Cloud Foundry UAA password reset vulnerability
CVE-2017-4992	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	2.0.0	2.7.4.17	CRITICAL	Cloud Foundry UAA privilege escalation with user invitations
CVE-2017-4992	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.6.11	CRITICAL	Cloud Foundry UAA privilege escalation with user invitations
CVE-2017-4992	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.10.0	4.2.0	CRITICAL	Cloud Foundry UAA privilege escalation with user invitations
CVE-2017-4992	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.7.0	3.9.13	CRITICAL	Cloud Foundry UAA privilege escalation with user invitations
CVE-2017-8031	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	3.20.1	MEDIUM	Cloud Foundry UAA Denial of Service through client token revocation endpoint
CVE-2017-8031	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.0.0	4.5.3	MEDIUM	Cloud Foundry UAA Denial of Service through client token revocation endpoint
CVE-2017-8031	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.6.0	4.7.1	MEDIUM	Cloud Foundry UAA Denial of Service through client token revocation endpoint
CVE-2017-8032	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	3.6.13	MEDIUM	Cloud Foundry UAA Identity Zone Admin Privilege Escalation
CVE-2017-8032	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.10.0	3.20.0	MEDIUM	Cloud Foundry UAA Identity Zone Admin Privilege Escalation
CVE-2017-8032	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.7.0	3.9.15	MEDIUM	Cloud Foundry UAA Identity Zone Admin Privilege Escalation
CVE-2017-8032	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.0.0	4.4.0	MEDIUM	Cloud Foundry UAA Identity Zone Admin Privilege Escalation
CVE-2018-11041	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	4.7.5	MEDIUM	Cloud Foundry UAA open redirect
CVE-2018-11041	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.11.0	4.12.3	MEDIUM	Cloud Foundry UAA open redirect
CVE-2018-11041	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.13.0	4.19.0	MEDIUM	Cloud Foundry UAA open redirect
CVE-2018-11041	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.8.0	4.10.1	MEDIUM	Cloud Foundry UAA open redirect
CVE-2018-11047	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	4.5.7	HIGH	Cloud Foundry UAA accepts refresh token as access token on admin endpoints
CVE-2018-11047	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.11.0	4.12.4	HIGH	Cloud Foundry UAA accepts refresh token as access token on admin endpoints
CVE-2018-11047	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.13.0	4.19.2	HIGH	Cloud Foundry UAA accepts refresh token as access token on admin endpoints
CVE-2018-11047	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.6.0	4.7.6	HIGH	Cloud Foundry UAA accepts refresh token as access token on admin endpoints
CVE-2018-11047	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.8.0	4.10.2	HIGH	Cloud Foundry UAA accepts refresh token as access token on admin endpoints
CVE-2018-1190	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	3.0.0	3.20.2	MEDIUM	Pivotal Cloud Foundry UAA XSS on UAA OpenID Connect check session iframe endpoint
CVE-2018-1192	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	4.5.5	HIGH	Cloud Foundry UAA SessionID present in Audit Event Logs
CVE-2018-1192	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.6.0	4.7.4	HIGH	Cloud Foundry UAA SessionID present in Audit Event Logs
CVE-2018-1192	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.8.0	4.8.3	HIGH	Cloud Foundry UAA SessionID present in Audit Event Logs
CVE-2018-1262	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.12.0	4.12.2	HIGH	UAA privilege escalation across identity zones
CVE-2018-1262	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	4.13.0	4.13.4	HIGH	UAA privilege escalation across identity zones
CVE-2018-15761	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	0	4.23.0	HIGH	Cloud Foundry UAA Privilege Escalation
CVE-2026-22723	Maven	org.cloudfoundry.identity:cloudfoundry-identity-server	77.30.0	78.8.0	MEDIUM	Cloudfoundry UAA has logic error in the token revocation endpoint implementation
CVE-2014-3004	Maven	org.codehaus.castor:castor	0	1.3.3	MEDIUM	Improper Restriction of XML External Entity Reference in Castor
CVE-2015-3253	Maven	org.codehaus.groovy:groovy	1.7.0	2.4.4	CRITICAL	Improper Neutralization of Special Elements in Output Used by a Downstream Component in Apache Groovy
CVE-2016-6814	Maven	org.codehaus.groovy:groovy	1.7.0	2.4.8	CRITICAL	Deserialization of Untrusted Data in Groovy
CVE-2020-17521	Maven	org.codehaus.groovy:groovy	2.0.0	2.4.21	MEDIUM	Information Disclosure in Apache Groovy
CVE-2020-17521	Maven	org.codehaus.groovy:groovy	2.5.0	2.5.14	MEDIUM	Information Disclosure in Apache Groovy
CVE-2020-17521	Maven	org.codehaus.groovy:groovy	3.0.0	3.0.7	MEDIUM	Information Disclosure in Apache Groovy
CVE-2015-3253	Maven	org.codehaus.groovy:groovy-all	1.7.0	2.4.4	CRITICAL	Improper Neutralization of Special Elements in Output Used by a Downstream Component in Apache Groovy
CVE-2016-6814	Maven	org.codehaus.groovy:groovy-all	1.7.0	2.4.8	CRITICAL	Deserialization of Untrusted Data in Groovy
CVE-2020-17521	Maven	org.codehaus.groovy:groovy-all	2.0.0	2.4.21	MEDIUM	Information Disclosure in Apache Groovy
CVE-2020-17521	Maven	org.codehaus.groovy:groovy-all	2.5.0	2.5.14	MEDIUM	Information Disclosure in Apache Groovy
CVE-2020-17521	Maven	org.codehaus.groovy:groovy-all	3.0.0	3.0.7	MEDIUM	Information Disclosure in Apache Groovy
CVE-2022-40149	Maven	org.codehaus.jettison:jettison	0	1.5.1	MEDIUM	Jettison parser crash by stackoverflow
CVE-2022-40150	Maven	org.codehaus.jettison:jettison	0	1.5.2	HIGH	Jettison memory exhaustion
CVE-2022-45685	Maven	org.codehaus.jettison:jettison	0	1.5.2	HIGH	Jettison Out-of-bounds Write vulnerability
CVE-2022-45693	Maven	org.codehaus.jettison:jettison	0	1.5.2	HIGH	Jettison Out-of-bounds Write vulnerability
CVE-2023-1436	Maven	org.codehaus.jettison:jettison	0	1.5.4	HIGH	Jettison vulnerable to infinite recursion
CVE-2018-1002200	Maven	org.codehaus.plexus:plexus-archiver	0	3.6.0	MEDIUM	Improper Limitation of a Pathname to a Restricted Directory in plexus-archiver
CVE-2023-37460	Maven	org.codehaus.plexus:plexus-archiver	0	4.8.0	HIGH	Arbitrary File Creation in AbstractUnArchiver
CVE-2017-1000487	Maven	org.codehaus.plexus:plexus-utils	0	3.0.16	CRITICAL	OS Command Injection in Plexus-utils
CVE-2022-4244	Maven	org.codehaus.plexus:plexus-utils	0	3.0.24	HIGH	plexus-codehaus vulnerable to directory traversal
CVE-2022-4245	Maven	org.codehaus.plexus:plexus-utils	0	3.0.24	MEDIUM	codehaus-plexus vulnerable to XML injection
CVE-2025-67030	Maven	org.codehaus.plexus:plexus-utils	0	3.6.1	HIGH	Plexus-Utils has a Directory Traversal vulnerability in its extractFile method
CVE-2025-67030	Maven	org.codehaus.plexus:plexus-utils	4.0.0	4.0.3	HIGH	Plexus-Utils has a Directory Traversal vulnerability in its extractFile method
CVE-2018-1000822	Maven	org.codelibs.fess:fess	0	12.3.2	CRITICAL	XML External Entity (XXE) vulnerability in codelibs fess
CVE-2025-48382	Maven	org.codelibs.fess:fess	0	14.19.2	LOW	Fess has Insecure Temporary File Permissions
CVE-2022-24721	Maven	org.cometd.java:cometd-java-oort	0	5.0.11	HIGH	Improper Authorization in org.cometd.oort
CVE-2022-24721	Maven	org.cometd.java:cometd-java-oort	6.0.0	6.0.6	HIGH	Improper Authorization in org.cometd.oort
CVE-2022-24721	Maven	org.cometd.java:cometd-java-oort	7.0.0	7.0.6	HIGH	Improper Authorization in org.cometd.oort
CVE-2025-53114	Maven	org.cometd.java:cometd-java-server-common	5.0.0	5.0.23	HIGH	Acknowledgement extension out of memory
CVE-2025-53114	Maven	org.cometd.java:cometd-java-server-common	6.0.0	6.0.19	HIGH	Acknowledgement extension out of memory
CVE-2025-53114	Maven	org.cometd.java:cometd-java-server-common	7.0.0	7.0.19	HIGH	Acknowledgement extension out of memory
CVE-2025-53114	Maven	org.cometd.java:cometd-java-server-common	8.0.0	8.0.9	HIGH	Acknowledgement extension out of memory
CVE-2025-26074	Maven	org.conductoross:conductor-core	0	3.21.13	CRITICAL	Conductor vulnerable to OS command injection through unrestricted access to Java classes
CVE-2022-23116	Maven	org.conjur.jenkins:conjur-credentials	0	1.0.10	MEDIUM	Agent-to-controller security bypass in Jenkins Conjur Secrets Plugin allows decrypting secrets
CVE-2022-23117	Maven	org.conjur.jenkins:conjur-credentials	0	1.0.10	MEDIUM	Agent-to-controller security bypass in Jenkins Conjur Secrets Plugin allows retrieving all credentials
CVE-2022-25190	Maven	org.conjur.jenkins:conjur-credentials	0	1.0.12	MEDIUM	Missing permission check in Jenkins Conjur Secrets Plugin allows enumerating credentials IDs
CVE-2017-15680	Maven	org.craftercms:crafter-core	3.0.0	3.0.1	MEDIUM	Missing Authorization in Crafter CMS
CVE-2017-15682	Maven	org.craftercms:crafter-core	3.0.0	3.0.1	MEDIUM	Cross site scripting in Crafter CMS
CVE-2017-15683	Maven	org.craftercms:crafter-core	3.0.0	3.0.1	HIGH	XML injection in Crafter CMS
CVE-2023-4136	Maven	org.craftercms:crafter-engine	3.1.0	3.1.28	HIGH	Cross-site Scripting (XSS) in CrafterCMS
CVE-2023-4136	Maven	org.craftercms:crafter-engine	4.0.0	4.0.3	HIGH	Cross-site Scripting (XSS) in CrafterCMS
CVE-2021-23264	Maven	org.craftercms:crafter-search	3.1.0	3.1.15	CRITICAL	Exposure of Resource to Wrong Sphere in org.craftercms:crafter-search
CVE-2017-15681	Maven	org.craftercms:crafter-studio	0	3.0.2	CRITICAL	Path Traversal in Crafter CMS Crafter Studio
CVE-2017-15684	Maven	org.craftercms:crafter-studio	0	3.0.2	HIGH	Path Traversal in Crafter CMS Crafter Studio
CVE-2017-15685	Maven	org.craftercms:crafter-studio	0	3.0.2	HIGH	XML Injection in Crafter CMS Crafter Studio 3.0.1
CVE-2017-15686	Maven	org.craftercms:crafter-studio	0	3.0.2	MEDIUM	Cross-site scripting in Crafter CMS Crafter Studio
CVE-2020-25802	Maven	org.craftercms:crafter-studio	3.0	3.0.27	HIGH	Improper Control of Dynamically-Managed Code Resources in Crafter CMS Crafter Studio
CVE-2020-25802	Maven	org.craftercms:crafter-studio	3.1	3.1.7	HIGH	Improper Control of Dynamically-Managed Code Resources in Crafter CMS Crafter Studio
CVE-2020-25803	Maven	org.craftercms:crafter-studio	3.0	3.0.27	HIGH	Improper Control of Dynamically-Managed Code Resources in Crafter CMS Crafter Studio
CVE-2020-25803	Maven	org.craftercms:crafter-studio	3.1	3.1.7	HIGH	Improper Control of Dynamically-Managed Code Resources in Crafter CMS Crafter Studio
CVE-2021-23267	Maven	org.craftercms:crafter-studio	3.1.0	3.1.18	HIGH	Crafter CMS Crafter Studio vulnerable to Improper Control of Dynamically-Managed Code Resources
CVE-2022-40634	Maven	org.craftercms:crafter-studio	3.1.0	3.1.23	HIGH	CrafterCMS Crafter Studio Improperly Controls Dynamically-Managed Code Resources
CVE-2025-6384	Maven	org.craftercms:crafter-studio	4.0.0	4.3.0	HIGH	Crafter Studio Groovy Sandbox Bypass
CVE-2021-23265	Maven	org.craftercms:craftercms	3.1.0	3.1.18	MEDIUM	Improper Privilege Management in craftercms
CVE-2021-23266	Maven	org.craftercms:craftercms	3.1.0	3.1.18	MEDIUM	Log value insertion in craftercms
CVE-2022-40635	Maven	org.craftercms:craftercms	3.1.0	3.1.23	HIGH	CrafterCMS OS Command Injection vulnerability
CVE-2026-1770	Maven	org.craftercms:craftercms	4.0.0	4.5.0	MEDIUM	Crafter CMS has Improper Control of Dynamically-Managed Code Resources
CVE-2020-7226	Maven	org.cryptacular:cryptacular	0	1.1.4	HIGH	Denial of Service in Cryptacular
CVE-2020-7226	Maven	org.cryptacular:cryptacular	1.2.0	1.2.4	HIGH	Denial of Service in Cryptacular
CVE-2018-1000187	Maven	org.csanchez.jenkins.plugins:kubernetes	0	1.7.1	MEDIUM	Exposure of Sensitive Information in Jenkins Kubernetes Plugin
CVE-2018-1999040	Maven	org.csanchez.jenkins.plugins:kubernetes	0	1.10.2	HIGH	Exposure of Sensitive Information in Jenkins Kubernetes Plugin
CVE-2020-2307	Maven	org.csanchez.jenkins.plugins:kubernetes	0	1.21.6	MEDIUM	Exposure of Sensitive Information to an Unauthorized Actor in Jenkins Kubernetes Plugin
CVE-2020-2307	Maven	org.csanchez.jenkins.plugins:kubernetes	1.22.0	1.25.4.1	MEDIUM	Exposure of Sensitive Information to an Unauthorized Actor in Jenkins Kubernetes Plugin
CVE-2020-2307	Maven	org.csanchez.jenkins.plugins:kubernetes	1.26.0	1.26.5	MEDIUM	Exposure of Sensitive Information to an Unauthorized Actor in Jenkins Kubernetes Plugin
CVE-2020-2307	Maven	org.csanchez.jenkins.plugins:kubernetes	1.27.0	1.27.4	MEDIUM	Exposure of Sensitive Information to an Unauthorized Actor in Jenkins Kubernetes Plugin
CVE-2020-2308	Maven	org.csanchez.jenkins.plugins:kubernetes	0	1.21.6	MEDIUM	Missing Authorization in Jenkins Kubernetes Plugin
CVE-2020-2308	Maven	org.csanchez.jenkins.plugins:kubernetes	1.22.0	1.25.4.1	MEDIUM	Missing Authorization in Jenkins Kubernetes Plugin
CVE-2020-2308	Maven	org.csanchez.jenkins.plugins:kubernetes	1.26.0	1.26.5	MEDIUM	Missing Authorization in Jenkins Kubernetes Plugin
CVE-2020-2308	Maven	org.csanchez.jenkins.plugins:kubernetes	1.27.1	1.27.4	MEDIUM	Missing Authorization in Jenkins Kubernetes Plugin
CVE-2020-2309	Maven	org.csanchez.jenkins.plugins:kubernetes	0	1.21.6	MEDIUM	Missing authorization in Jenkins Kubernetes Plugin
CVE-2020-2309	Maven	org.csanchez.jenkins.plugins:kubernetes	1.22.0	1.25.4.1	MEDIUM	Missing authorization in Jenkins Kubernetes Plugin
CVE-2020-2309	Maven	org.csanchez.jenkins.plugins:kubernetes	1.26.0	1.26.5	MEDIUM	Missing authorization in Jenkins Kubernetes Plugin
